,np_synthesis,Source_origin,method,Solvent_for_extract,Template_type,Capping_type,shape,Bio_component_class,amw,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,lipinskiHBA,CrippenClogP,hallKierAlpha,kappa1,NumHBA,np_size_avg__nm_,np_size_min__nm_,np_size_max__nm_,time_set__hours_,bacteria_strain_1,bacteria_strain_2,reward,fe,fe_bacteria_1,fe_bacteria_2
3067,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.77,0.77,3.15,2.38
3068,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,35.14,34.79,35.4,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.68,0.68,0.85,0.18
3069,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.05,164.44,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.1,2.1,1.66,-0.44
3070,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,39.06,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.2,0.2,0.45,0.25
3071,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,315.6,8.15,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.46,0.46,0.43,-0.03
3072,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,156.16,1.56,272.11,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.1,0.1,0.8,0.7
3073,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.65,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.35,-0.35,2.39,2.74
3074,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,125.87,124.61,126.82,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.82,1.82,1.85,0.03
3075,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,6.29,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.27,-0.27,2.65,2.92
3076,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,133.88,1.34,256.54,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.12,0.12,0.82,0.7
3077,Green synthesis using Syzygium cumini flowers,lab,MIC,ethanol,none,none,oval,phenolic,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.63,1.01,31.89,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.41,-0.41,3.15,3.56
3078,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,76.11,0.76,132.62,23.27,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.04,0.04,1.18,1.14
3079,Eco-benign synthesis using Quercus coccifera L.,lab,MIC,water,none,none,spherical,,107.868,1.78376517,weak,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.34,0.34,1.66,1.32
3080,Green synthesis using Lactobacillus paracasei,lab,MIC,dpph,none,none,spherical,protein,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,103.2,207.69,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.63,1.63,3.16,1.53
3081,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,61.06,0.61,106.4,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.14,-0.14,3.0,3.15
3082,Green synthesis using Kalmia angustifolia,lab,MIC,ethanol,none,none,oval,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,1.82,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.14,0.14,4.77,4.64
3083,Chemical_synthesis using silver nitrate and zinc nitrate,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.3,1.32,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.09,-0.09,1.39,1.49
3084,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,318.03,38.61,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.11,0.11,0.69,0.58
3085,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,126.38,125.12,127.92,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.82,0.82,4.12,3.31
3086,Green synthesis using Curcuma longa,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,4.68,281.58,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.83,0.83,1.37,0.54
3087,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,101.07,78.57,117.94,6.62,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.61,1.61,1.95,0.33
3088,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.78,0.82,46.48,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.77,0.77,3.15,2.38
3089,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,70.19,0.7,122.31,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.25,0.25,0.69,0.44
3090,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,103.67,1.04,180.64,29.63,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.2,0.2,1.07,0.87
3091,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.03,-0.03,3.66,3.69
3092,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,116.37,72.34,149.39,14.47,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.44,1.44,2.5,1.06
3093,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,27.99,0.28,50.17,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.3,-0.3,2.07,2.36
3094,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,16.23,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.41,0.41,0.32,-0.09
3095,green_synthesis using aloe vera extract,lab,MIC,water,none,none,spherical,mixed,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,58.24,45.88,69.17,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.02,1.02,3.78,2.76
3096,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,42.39,39.46,44.59,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.15,2.15,0.81,-1.35
3097,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,34.46,4.16,70.07,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.14,-0.14,1.93,2.06
3098,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,26.92,264.9,19.23,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.11,0.11,0.9,0.79
3099,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.21,1.24,40.63,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.05,-0.05,3.65,3.7
3100,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,19.27,270.64,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.53,0.53,1.25,0.72
3101,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,92.66,91.73,93.54,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.05,2.05,1.4,-0.65
3102,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.73,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.76,0.76,3.18,2.41
3103,Chemical_synthesis using ligand exchange,lab,MIC,water,none,none,spherical,,196.967,2.46797672,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.59,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.95,1.95,3.42,1.47
3104,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,132.42,59.58,187.05,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.44,1.44,3.23,1.79
3105,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,48.06,249.05,1.79,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.27,1.27,0.75,-0.52
3106,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,45.86,0.46,79.91,8.39,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.14,0.14,0.45,0.32
3107,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,16.44,16.28,16.56,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-1.2,-1.2,3.51,4.72
3108,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,39.5,39.11,39.79,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.36,2.36,1.31,-1.05
3109,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,76.61,0.77,133.49,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.31,0.31,1.44,1.13
3110,chemical_synthesis using cerium nitrate,lab,MIC,water,none,none,cubic,,172.114,4.456551526,medium,chemical,0,16,0,2,-0.2376,0.976623377,3.976623377,2,162.91,1.63,283.87,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.81,0.81,5.14,4.32
3111,green_synthesis using C. zylinicum aqueous extracts,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,15.18,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.94,0.94,4.41,3.46
3112,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,297.47,47.14,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.31,0.31,2.28,1.97
3113,Green synthesis using Lactobacillus paracasei,lab,MIC,dpph,none,none,spherical,protein,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.15,1.29,19.66,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.19,-0.19,2.13,2.32
3114,Green synthesis using Gloeophyllum striatum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,120.39,194.8,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.91,0.91,1.91,1.0
3115,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,4.38,4.34,4.41,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.23,0.23,1.44,1.2
3116,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,83.49,262.18,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.08,1.08,1.99,0.91
3117,chemical_synthesis using cerium nitrate,lab,MIC,water,none,none,cubic,,172.114,4.456551526,medium,chemical,0,16,0,2,-0.2376,0.976623377,3.976623377,2,162.91,1.63,283.87,40.56,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.69,0.69,4.7,4.01
3118,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,99.25,218.8,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.15,2.15,0.78,-1.37
3119,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.08,1.48,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.13,0.13,2.31,2.17
3120,Green synthesis using Salvia tebesana Bunge,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,100.94,99.93,102.02,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.95,0.95,3.34,2.39
3121,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.42,1.28,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.76,0.76,3.15,2.39
3122,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.42,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.06,1.06,4.04,2.98
3123,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,34.95,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.0,2.0,1.94,-0.06
3124,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.09,1.09,3.6,2.51
3125,Green synthesis using Gloeophyllum striatum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,15.43,0.15,26.89,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.0,0.0,2.3,2.29
3126,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,106.68,205.08,46.06,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.24,2.24,1.13,-1.11
3127,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,142.09,182.88,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.97,1.97,1.27,-0.71
3128,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.41,1.29,18.2,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.18,-0.18,4.31,4.49
3129,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.4,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.09,1.09,3.6,2.51
3130,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.03,1.38,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.35,-0.35,2.39,2.74
3131,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,354.1,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.54,0.54,0.38,-0.15
3132,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.52,0.52,1.76,1.24
3133,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,51.54,302.12,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.47,1.47,0.3,-1.17
3134,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,154.08,1.54,268.48,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.1,0.1,0.8,0.7
3135,Biosynthesis using Candida glabrata,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.39,0.39,3.28,2.89
3136,Green synthesis using Pelargonium sidoides,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,99.83,1.0,173.95,42.87,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.79,0.79,2.15,1.37
3137,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,62.88,237.93,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.32,1.32,1.25,-0.07
3138,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,89.44,254.75,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.24,1.24,1.69,0.45
3139,Green synthesis using Garlic,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,144.68,185.7,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.97,0.97,3.17,2.21
3140,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,2.58,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.4,-0.4,2.46,2.85
3141,Green synthesis using Rosa canina,lab,MIC,ethanol,none,none,cubic,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,28.62,28.33,28.86,16.03,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.01,-0.01,3.24,3.26
3142,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,121.43,47.6,213.72,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.13,2.13,0.18,-1.94
3143,Green synthesis using Pepper,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,64.07,4.48,114.74,18.03,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.19,-0.19,3.34,3.53
3144,Biosynthesis using bacterial isolate NMS-1 (Bacillus subtilis),lab,MIC,water,none,none,cubic,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,58.94,58.35,59.38,19.39,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.47,0.47,2.93,2.45
