,np_synthesis,Source_origin,method,Solvent_for_extract,Template_type,Capping_type,shape,Bio_component_class,amw,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,lipinskiHBA,CrippenClogP,hallKierAlpha,kappa1,NumHBA,np_size_avg__nm_,np_size_min__nm_,np_size_max__nm_,time_set__hours_,bacteria_strain_1,bacteria_strain_2,reward,fe,fe_bacteria_1,fe_bacteria_2
3072,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,55.95,0.56,97.49,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.35,0.35,1.13,0.78
3073,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.0,1.0,2.54,1.54
3074,Green synthesis using Acacia nilotica,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,161.69,1.62,351.02,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.57,-0.57,0.61,1.18
3075,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.63,0.93,2.6,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.13,0.13,2.36,2.23
3076,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,95.38,6.31,162.18,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.3,0.3,1.54,1.24
3077,Green synthesis using Serai kayu,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.74,1.74,6.11,4.38
3078,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,58.39,57.81,58.98,47.1,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.51,-0.51,2.52,3.03
3079,Green synthesis using Serai kayu,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,147.81,146.33,149.14,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.68,1.68,6.02,4.34
3080,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,18.0,17.63,18.28,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.49,0.49,2.84,2.35
3081,Biosynthesis using silver tolerant bacteria (AgTB),lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,109.22,1.09,190.32,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.22,0.22,0.96,0.74
3082,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.64,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
3083,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,152.98,49.58,282.23,31.46,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.04,0.04,2.64,2.59
3084,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,0.93,0.55
3085,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,347.15,10.57,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.4,0.4,3.69,3.29
3086,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.83,0.83,4.39,3.56
3087,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,36.38,20.5,56.23,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.51,0.51,3.03,2.52
3088,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,44.35,15.21,69.94,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.9,0.9,1.55,0.65
3089,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,89.55,0.9,156.04,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.42,0.42,0.71,0.29
3090,Chemical synthesis,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.49,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.23,-0.23,1.8,2.03
3091,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,111.45,1.11,249.38,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.82,-0.82,0.46,1.28
3092,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.5,1.1,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
3093,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
3094,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.48,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.0,1.0,2.54,1.54
3095,Green synthesis using Lactobacillus paracasei,lab,MIC,dpph,none,none,spherical,protein,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,101.16,209.22,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.9,0.9,3.39,2.49
3096,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,51.57,51.05,52.01,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.65,0.65,2.89,2.24
3097,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,353.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
3098,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.43,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
3099,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,110.67,202.09,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.26,0.26,2.92,2.65
3100,green_synthesis using Acacia arabica leaf extract,lab,MIC,water,none,none,rod-shaped,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,0.8,0.22,1.24,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.11,-0.11,3.3,3.41
3101,Green synthesis using Sambucus ebulus,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,95.03,11.84,199.02,10.03,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.73,0.73,1.7,0.98
3102,Biosynthesis using bacterial isolate NMS-1 (Bacillus subtilis),lab,MIC,water,none,none,cubic,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,141.62,1.42,268.52,2.08,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.07,-0.07,1.06,1.14
3103,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,19.88,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.14,0.14,2.69,2.55
3104,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.62,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
3105,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.33,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
3106,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,294.02,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
3107,Green synthesis using Desmodium triquetrum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,81.57,0.82,142.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.71,0.71,1.95,1.24
3108,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.45,1.06,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.04,0.04,0.87,0.83
3109,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.83,0.83,4.39,3.56
3110,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,43.72,259.34,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.71,0.71,1.19,0.48
3111,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.18,1.27,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
3112,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.79,31.34,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.26,-0.26,2.74,2.99
3113,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.93,-0.93,0.27,1.2
3114,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,137.47,1.37,239.54,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.3,0.3,1.37,1.07
3115,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,116.83,1.17,250.94,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.34,0.34,1.41,1.07
3116,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
3117,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,37.74,256.79,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.72,0.72,1.21,0.48
3118,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,137.66,136.28,139.06,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.27,-0.27,3.25,3.52
3119,Chemical synthesis usnig dimethyl-octadecyl-ammonium chloride,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.13,0.13,0.97,0.85
3120,Biosynthesis using bacterial isolate NMS-1 (Bacillus subtilis),lab,MIC,water,none,none,cubic,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.33,-0.33,3.35,3.68
3121,Green synthesis using Brillantaisia patula,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.49,1.08,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.08,-0.08,2.92,3.0
3122,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,153.35,151.82,154.5,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.77,0.77,4.31,3.55
3123,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,50.44,303.5,18.87,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.84,0.84,1.39,0.55
3124,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,143.13,141.7,144.2,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.79,0.79,2.33,1.54
3125,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,23.7,2.96,39.25,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.42,-0.42,2.78,3.2
3126,Green synthesis using onion peel,lab,MIC,water,none,none,spherical,phenolic,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,5.88,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.94,0.94,4.92,3.98
3127,Chemical_synthesis using potassium tetrachloropalladate and zinc nitrate,lab,MIC,water,none,none,spherical,,106.42,1.870828693,medium,chemical,1,10,0,0,-0.0025,0.662337662,1.662337662,0,67.81,67.13,68.34,4.88,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.02,0.02,2.97,2.94
3128,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,148.61,1.49,332.51,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.35,1.07
3129,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,0.93,0.55
3130,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.25,1.49,10.49,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.16,0.16,2.55,2.39
3131,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.14,1.49,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
3132,Green synthesis using macroalgal biomass of Codium sp.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.31,1.17,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.93,-0.93,3.81,4.73
3133,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,76.66,75.89,77.52,14.45,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.06,1.06,0.73,-0.33
3134,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,49.39,248.05,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.64,0.64,1.19,0.55
3135,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,37.99,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.01,0.01,3.77,3.75
3136,green_synthesis using Acacia arabica leaf extract,lab,MIC,water,none,none,rod-shaped,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,162.91,12.81,300.98,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.02,1.02,2.0,0.98
3137,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,136.17,1.36,289.73,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.44,0.44,0.98,0.54
3138,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.14,-0.14,1.95,2.1
3139,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,110.98,201.86,10.42,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.19,0.19,3.02,2.83
3140,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,81.63,223.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.66,0.66,1.78,1.11
3141,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,4.82,0.05,10.78,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.3,-0.3,2.06,2.36
3142,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.64,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
3143,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,1.74,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.32,0.32,0.96,0.64
3144,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,93.99,57.16,121.61,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.69,0.69,2.49,1.79
3145,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.67,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.25,-0.25,3.14,3.39
3146,Chemical synthesis using Cassyopea synthesis inside the liposome,lab,MIC,water,liposome,none,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,117.19,197.2,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-1.1,-1.1,1.43,2.53
3147,green_synthesis using A. indica leaf aqueous extract,lab,MIC,water,none,none,quasi-spherical,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,111.59,101.34,119.28,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.9,0.9,4.29,3.39
3148,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.46,1.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
