,Unnamed: 0,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_
830,830,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.135798437050262
831,831,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582
832,832,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036
833,833,111.2,Chemical synthesis using sodium borohydride and trisodium citrate,88.8,100.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700480365792417
834,834,111.2,Chemical synthesis using sodium borohydride and trisodium citrate,88.8,100.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.075173815233827
835,835,111.2,Chemical synthesis using sodium borohydride and trisodium citrate,88.8,100.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787491742782046
836,836,111.2,Chemical synthesis using sodium borohydride and trisodium citrate,88.8,100.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036
837,837,111.2,Chemical synthesis using sodium borohydride and trisodium citrate,88.8,100.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941642422609304
838,838,111.2,Chemical synthesis using sodium borohydride and trisodium citrate,88.8,100.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19295685089021
839,839,111.2,Chemical synthesis using sodium borohydride and trisodium citrate,88.8,100.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941642422609304
840,840,111.2,Chemical synthesis using sodium borohydride and trisodium citrate,88.8,100.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036
841,841,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MIC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
842,842,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MIC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,4.8283137373023015
843,843,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MIC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.135166556742356
844,844,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MIC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8283137373023015
845,845,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MIC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,clinical samples (stool),1.7837651700316897,107.868,12.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,5.521460917862246
846,846,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MIC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
847,847,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MIC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,18.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191
848,848,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MIC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191
849,849,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MBC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
850,850,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MBC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.521460917862246
851,851,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MBC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8283137373023015
852,852,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MBC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8283137373023015
853,853,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MBC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,clinical samples (stool),1.7837651700316897,107.868,12.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,6.214608098422191
854,854,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MBC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
855,855,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MBC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,18.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191
856,856,70.0,Eco-benign synthesis using Quercus coccifera L.,50.0,60.0,MFC,90.0,30.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191
857,857,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221
858,858,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,12.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
859,859,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4339872044851463
860,860,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
861,861,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
862,862,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,18.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.70805020110221
863,863,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4339872044851463
864,864,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221
865,865,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,"clinical samples (urine, wound swabs)",1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4339872044851463
866,866,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,1.0,0.0,1.0,0.0,2.079441541679836
867,867,27.69,Green synthesis using Serai kayu,27.69,27.69,MIC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079441541679836
868,868,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221
869,869,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,12.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
870,870,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
871,871,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
872,872,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
873,873,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,18.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4339872044851463
874,874,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
875,875,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221
876,876,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,"clinical samples (urine, wound swabs)",1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4339872044851463
877,877,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,1.0,0.0,1.0,0.0,2.079441541679836
878,878,27.69,Green synthesis using Serai kayu,27.69,27.69,MBC,50.0,30.0,ethanol,4.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221
879,879,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MIC,50.0,30.0,water,30.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906
880,880,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MIC,50.0,30.0,water,30.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079441541679836
881,881,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MIC,50.0,30.0,water,30.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.079441541679836
882,882,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MIC,50.0,30.0,water,30.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,12.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781
883,883,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MIC,50.0,30.0,water,30.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,1.3862943611198906
884,884,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MIC,50.0,30.0,water,30.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781
885,885,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MBC,50.0,30.0,water,30.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079441541679836
886,886,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MBC,50.0,30.0,water,30.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079441541679836
887,887,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MBC,50.0,30.0,water,30.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.772588722239781
888,888,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MBC,50.0,30.0,water,30.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,12.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265
889,889,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MBC,50.0,30.0,water,30.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,2.079441541679836
890,890,20.0,Green synthesis using Areca catechu L. nut,10.0,8.29,MBC,50.0,30.0,water,30.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672
891,891,60.0,Green synthesis using Clerodendrum serratum,9.0,34.5,MIC,25.0,30.0,water (distilled),24.0,spherical,1.0,11.0,soil,1.7837651700316897,107.868,48.0,1.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4459670514174942
892,892,40.0,Green synthesis using Scutellaria barbata,20.0,30.0,MIC,90.0,30.0,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029619417181158
893,893,40.0,Green synthesis using Scutellaria barbata,20.0,30.0,MIC,90.0,30.0,water,24.0,spherical,1.0,11.0,nasopharynx,1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1314021114911006
894,894,40.0,Green synthesis using Scutellaria barbata,20.0,30.0,MIC,90.0,30.0,water,24.0,spherical,1.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2237754316221157
895,895,40.0,Green synthesis using Scutellaria barbata,20.0,30.0,MIC,90.0,30.0,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884573603642703
896,896,60.0,Green synthesis using Rumex nervosus leaves,12.0,36.0,MIC,25.0,45.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.525728644308256
897,897,60.0,Green synthesis using Rumex nervosus leaves,12.0,36.0,MIC,25.0,45.0,water (distilled),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.525728644308256
898,898,70.0,Green synthesis using Rumex nervosus,20.0,56.0,MIC,25.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.525728644308256
899,899,70.0,Green synthesis using Rumex nervosus,20.0,56.0,MIC,25.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.525728644308256
900,900,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744604469176457
901,901,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1.0,11.0,"clinical samples (blood, sputum, urine, wound swabs)",1.7837651700316897,107.868,7.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,5.051457288616511
902,902,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,6.437751649736401
903,903,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,5.744604469176457
904,904,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,4.135166556742356
905,905,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744604469176457
906,906,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1.0,11.0,"clinical samples (blood, sputum, urine, wound swabs)",1.7837651700316897,107.868,7.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,5.051457288616511
907,907,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,6.437751649736401
908,908,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,5.744604469176457
909,909,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,4.135166556742356
910,910,10.7,Chemical synthesis using halloysite nanotubes,10.7,10.7,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191
911,911,10.7,Chemical synthesis using halloysite nanotubes,10.7,10.7,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,5.521460917862246
912,912,10.7,Chemical synthesis using halloysite nanotubes,10.7,10.7,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,5.521460917862246
913,913,20.3,Chemical synthesis using halloysite nanotubes,20.3,20.3,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.907755278982137
914,914,20.3,Chemical synthesis using halloysite nanotubes,20.3,20.3,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,6.214608098422191
915,915,20.3,Chemical synthesis using halloysite nanotubes,20.3,20.3,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,6.214608098422191
916,916,6.2,Chemical synthesis using halloysite nanotubes,6.2,6.2,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.907755278982137
917,917,6.2,Chemical synthesis using halloysite nanotubes,6.2,6.2,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
918,918,6.2,Chemical synthesis using halloysite nanotubes,6.2,6.2,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
919,919,3.8,Chemical synthesis using halloysite nanotubes,3.8,3.8,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.907755278982137
920,920,3.8,Chemical synthesis using halloysite nanotubes,3.8,3.8,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
921,921,3.8,Chemical synthesis using halloysite nanotubes,3.8,3.8,MIC,25.0,60.0,ethanol,18.0,tubular,0.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,6.907755278982137
922,922,11.25,Green synthesis using Acacia nilotica,11.25,11.25,MIC,100.0,60.0,water (double distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672
923,923,11.25,Green synthesis using Acacia nilotica,11.25,11.25,MIC,100.0,60.0,water (double distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.158883083359672
924,924,11.25,Green synthesis using Acacia nilotica,11.25,11.25,MIC,100.0,60.0,water (double distilled),24.0,spherical,0.0,11.0,medical surfaces,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,4.852030263919617
925,925,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (double distilled),24.0,spheroidal,0.0,11.0,soil,1.7837651700316897,107.868,12.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,2.079441541679836
926,926,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (double distilled),24.0,spheroidal,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.772588722239781
927,927,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0.0,11.0,medical surfaces,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,3.4657359027997265
928,928,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265
929,929,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265
930,930,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0.0,11.0,clinical samples (urine),1.7837651700316897,107.868,6.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,3.4657359027997265
931,931,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0.0,11.0,clinical samples (urine),1.7837651700316897,107.868,6.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,4.158883083359672
932,932,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,3.4657359027997265
933,933,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,2.772588722239781
934,934,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MBC,100.0,60.0,water (distilled),18.0,spheroidal,0.0,11.0,medical surfaces,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,4.158883083359672
